0.000,212.086,206.990,231.378,266.205,288.133,232.598,133.867,197.685,249.222,188.595,225.286,41.000,113.443,217.109,141.849
1.000,158.944,178.579,210.531,256.391,265.957,196.449,109.317,180.671,217.111,144.072,187.583,41.000,63.365,174.552,167.894
2.000,103.683,131.261,160.519,268.078,261.408,116.770,78.266,100.163,145.781,73.358,123.306,41.000,21.527,150.122,124.086
3.000,88.426,108.238,146.130,266.035,261.420,91.442,63.394,89.150,121.764,62.301,107.496,41.000,14.062,138.270,87.501
4.000,86.281,86.877,123.532,262.805,261.639,76.574,51.721,83.594,110.654,65.191,99.631,41.000,12.534,127.181,57.429
5.000,86.179,74.340,94.036,249.579,244.885,57.019,46.099,69.560,92.626,63.538,90.084,41.000,10.662,121.335,40.166
6.000,83.807,58.797,65.910,218.468,233.746,50.809,41.005,63.416,87.711,64.533,75.510,41.000,9.976,106.382,30.284
7.000,68.743,45.172,44.004,200.429,213.139,41.494,40.966,48.347,86.696,51.495,55.727,41.000,10.825,95.670,30.576
8.000,70.491,37.496,34.010,179.253,199.138,43.128,36.900,53.266,102.134,52.109,51.254,41.000,14.774,85.827,28.176
9.000,65.505,32.604,32.863,160.867,155.867,46.759,26.074,45.164,118.368,51.484,53.110,41.000,15.026,70.451,24.923
10.000,70.752,35.367,32.664,142.761,144.551,44.943,21.018,49.264,114.368,52.186,59.328,41.000,14.227,66.078,20.042
11.000,69.610,32.987,32.451,131.135,121.202,46.583,17.884,46.731,115.397,43.376,57.292,41.000,12.370,53.932,16.916
12.000,75.440,31.711,32.052,109.960,113.111,42.349,16.632,49.539,113.699,42.430,58.563,41.000,12.441,53.977,13.515
13.000,78.898,29.224,32.298,101.786,106.359,46.929,17.911,49.093,111.052,39.286,59.063,41.000,13.393,45.478,12.207
14.000,78.223,26.409,36.761,85.891,105.174,50.891,16.328,55.020,110.020,47.809,64.476,41.000,16.367,52.673,11.631
15.000,70.190,26.346,35.906,77.741,103.910,49.997,16.361,49.704,108.909,42.266,67.127,41.000,15.427,50.589,9.726
16.000,76.174,25.025,38.731,67.607,106.732,55.319,17.863,55.741,103.986,46.280,67.586,41.000,20.640,51.679,8.841
17.000,77.777,24.877,40.116,70.536,106.798,50.388,22.660,50.794,92.787,44.982,63.217,41.000,23.872,50.759,9.374
18.000,80.932,24.529,44.223,61.797,102.109,54.913,20.532,47.385,89.234,47.079,62.903,41.000,23.794,49.346,9.331
19.000,86.805,25.710,47.043,62.213,101.641,51.648,24.323,44.684,81.405,44.398,64.816,41.000,31.170,54.689,10.010
20.000,87.526,22.531,46.440,51.699,104.173,54.202,20.188,45.643,78.949,48.666,56.398,41.000,30.396,48.708,9.425
21.000,97.061,57.679,88.942,77.910,138.221,65.955,38.713,72.481,96.777,66.882,86.095,41.000,39.366,79.729,39.213
22.000,113.339,105.479,140.450,159.818,246.367,100.512,83.110,156.347,124.351,134.267,149.194,41.000,74.260,154.108,124.983
23.000,92.982,70.157,109.740,81.130,106.333,54.837,38.128,70.417,66.211,111.251,110.702,41.000,33.357,101.255,27.828
24.000,80.814,46.004,93.556,67.480,109.544,56.728,30.011,71.234,83.501,82.220,71.750,41.000,34.532,85.613,19.932
25.000,69.593,27.933,74.603,63.585,115.486,55.357,32.038,66.253,83.273,63.686,51.170,41.000,36.642,63.576,18.013
26.000,68.568,17.639,66.213,49.040,97.681,49.151,27.943,71.465,68.194,60.571,42.947,41.000,34.416,51.194,14.792
27.000,69.341,17.882,63.146,42.961,82.433,43.534,26.243,59.409,58.022,61.587,42.554,41.000,30.347,50.681,12.663
