0.000,295.291,249.238,212.975,198.582,201.296,219.167,300.713,219.178,220.805,41.000,284.039,212.826,309.826,259.866,156.439
1.000,223.939,205.279,155.393,131.021,175.562,183.753,238.939,200.320,197.625,41.000,263.610,164.609,268.669,196.945,113.466
2.000,110.428,88.605,43.162,18.125,65.588,69.593,177.265,91.545,41.040,41.000,170.402,60.558,168.716,56.522,26.396
3.000,75.223,62.577,27.979,7.197,44.037,53.037,123.998,82.407,25.078,41.000,141.996,44.405,124.411,31.370,13.006
4.000,67.647,60.778,27.776,7.228,42.020,48.723,116.916,90.138,23.573,41.000,134.286,41.452,99.584,29.134,11.886
5.000,65.412,55.715,28.034,6.713,39.852,51.365,102.078,91.239,22.605,41.000,130.824,39.801,84.846,27.954,10.315
6.000,71.596,60.380,32.786,10.983,45.814,54.155,96.533,102.028,29.178,41.000,144.177,43.426,73.602,36.587,11.249
7.000,72.736,61.465,33.023,14.973,48.380,58.053,91.162,105.993,28.256,41.000,158.911,42.175,72.949,42.961,10.629
8.000,80.898,67.203,31.075,24.582,66.875,67.400,89.632,116.339,33.596,41.000,174.955,42.225,63.749,59.655,14.084
9.000,99.751,92.978,41.212,51.146,85.747,95.536,96.107,142.951,44.845,41.000,198.598,46.262,78.484,80.200,20.246
10.000,110.238,139.854,51.384,88.117,118.373,150.002,99.110,147.956,61.487,41.000,211.174,48.294,101.824,123.237,36.998
11.000,101.679,132.031,45.547,88.922,117.146,162.882,79.292,105.567,47.842,41.000,188.847,46.932,76.976,113.780,41.111
12.000,87.794,105.634,45.740,71.830,108.722,162.333,70.137,66.459,34.857,41.000,153.197,51.149,56.608,100.457,46.474
13.000,85.316,81.964,42.313,58.157,114.996,157.488,64.070,54.885,28.437,41.000,119.116,56.267,37.314,86.259,52.226
14.000,99.373,70.657,42.199,59.365,116.287,150.969,54.829,56.859,24.960,41.000,86.959,68.361,34.949,72.869,59.482
15.000,99.244,69.405,50.601,57.775,108.123,129.418,43.333,53.573,24.433,41.000,79.777,72.377,32.425,61.833,58.096
16.000,104.716,70.450,57.565,62.093,107.156,136.502,34.470,65.037,27.350,41.000,79.490,76.567,31.977,57.638,54.579
17.000,97.196,80.864,65.938,60.096,94.618,131.579,27.607,63.137,29.278,41.000,82.687,74.773,35.698,59.511,51.207
18.000,94.423,81.674,60.164,55.326,92.154,110.985,28.635,70.529,28.313,41.000,72.886,76.958,37.253,57.133,45.908
19.000,88.499,90.227,63.548,54.550,85.245,98.581,29.801,68.049,31.261,41.000,80.226,78.796,35.906,50.216,41.316
20.000,76.421,87.211,60.324,51.529,80.818,85.888,31.281,71.752,28.287,41.000,79.031,68.346,43.614,53.905,33.218
21.000,66.367,87.253,60.845,47.162,77.608,73.137,32.221,66.052,24.837,41.000,66.040,59.453,40.765,48.667,32.873
22.000,51.536,69.747,40.164,38.981,72.777,53.533,34.317,73.086,17.116,41.000,41.250,51.599,34.414,45.416,34.761
23.000,42.171,59.690,36.072,24.738,78.094,49.580,21.528,61.429,16.418,41.000,43.651,38.856,26.640,45.144,24.114
24.000,38.063,55.027,31.074,18.079,71.658,43.196,20.393,56.772,15.092,41.000,39.633,31.503,22.578,34.301,19.087
25.000,34.520,53.601,27.305,15.024,67.278,41.708,18.888,54.290,12.575,41.000,41.375,26.710,18.353,26.509,16.546
26.000,35.575,60.750,26.283,13.919,64.742,40.506,20.279,57.616,12.381,41.000,49.376,26.568,19.757,26.430,15.598
27.000,32.296,51.137,23.698,12.175,59.876,33.703,19.121,59.297,11.853,41.000,45.783,29.883,16.074,18.702,12.917
28.000,33.649,50.664,22.000,12.205,58.501,34.116,17.768,61.346,11.206,41.000,45.341,29.593,16.879,17.249,11.992
29.000,32.386,55.881,21.648,10.993,53.331,34.848,15.985,53.768,11.050,41.000,44.288,29.431,16.841,16.242,10.124
30.000,28.781,52.033,20.207,10.788,56.812,32.192,15.446,48.226,10.120,41.000,41.752,27.751,16.896,15.305,10.804
31.000,27.195,54.763,18.616,9.853,54.766,32.118,14.688,43.655,8.158,41.000,36.862,27.274,15.301,14.010,10.663
32.000,26.123,49.147,15.842,7.742,53.321,29.759,13.518,42.935,7.762,41.000,33.797,26.362,12.473,11.826,9.016
33.000,24.849,50.457,15.247,7.470,52.951,29.143,12.746,42.532,7.148,41.000,29.724,24.405,14.242,11.164,9.033
34.000,22.965,47.989,15.513,6.605,49.047,29.236,11.736,47.757,7.354,41.000,30.679,24.440,12.615,10.561,7.702
35.000,22.496,54.181,14.324,6.696,50.005,29.598,12.490,44.550,6.997,41.000,30.556,25.217,14.196,10.730,8.825
36.000,23.154,51.779,14.513,7.643,47.762,33.202,12.034,44.222,6.546,41.000,33.264,26.874,13.890,12.028,9.218
37.000,21.909,52.415,13.916,6.321,44.045,27.860,11.179,45.247,6.262,41.000,28.527,25.970,12.447,10.769,7.744
38.000,19.864,57.843,13.350,6.647,45.742,29.552,11.983,40.528,5.424,41.000,29.229,23.180,13.839,10.482,9.052
39.000,18.685,52.467,12.394,5.787,41.332,24.527,10.840,41.630,4.829,41.000,24.229,24.141,14.496,9.316,7.993
40.000,20.120,54.593,13.281,6.383,43.581,23.370,12.425,41.575,4.652,41.000,29.671,24.729,15.741,10.714,8.921
41.000,17.485,56.567,13.461,5.928,43.981,25.851,10.591,44.245,4.700,41.000,25.121,23.436,16.753,10.322,7.957
42.000,16.240,53.206,11.893,5.550,40.916,20.302,10.323,41.639,4.087,41.000,21.850,22.354,15.273,8.546,8.023
43.000,17.984,55.663,12.484,6.158,43.717,23.768,11.846,44.891,4.125,41.000,23.619,23.622,16.797,9.822,9.013
44.000,15.930,58.639,11.339,5.679,37.435,20.043,10.771,40.172,3.469,41.000,22.067,22.999,17.220,9.497,9.160
45.000,16.136,58.206,12.772,6.023,43.592,18.088,10.156,42.331,3.165,41.000,20.713,22.280,19.500,11.526,11.725
46.000,15.065,57.495,12.236,7.109,44.266,18.607,11.271,47.030,2.976,41.000,17.804,18.225,20.084,13.369,13.253
47.000,15.237,55.278,16.065,10.283,53.454,18.390,11.967,67.874,3.425,41.000,14.466,19.714,21.424,17.117,19.759
48.000,26.078,74.170,34.906,24.012,64.282,19.282,14.084,104.349,7.281,41.000,15.960,24.893,28.803,29.957,37.370
49.000,26.112,83.495,40.348,21.303,57.985,17.780,9.780,75.697,7.626,41.000,22.267,20.268,26.268,24.868,33.759
50.000,27.729,92.526,41.004,18.090,50.859,16.573,8.794,58.162,6.710,41.000,29.840,19.429,26.077,23.209,30.965
51.000,28.269,90.319,36.902,13.384,45.120,16.920,8.092,50.086,6.256,41.000,36.776,19.092,24.303,22.579,26.551
52.000,27.361,88.592,36.868,10.688,41.360,17.179,8.747,44.796,6.322,41.000,40.515,18.622,23.412,20.749,25.700
53.000,29.549,92.894,35.010,9.601,37.710,18.053,9.221,36.068,5.832,41.000,39.237,19.446,22.855,21.403,23.844
54.000,27.192,82.142,32.418,8.189,38.966,17.328,9.516,36.474,6.229,41.000,41.266,20.235,21.817,21.388,22.973
55.000,23.055,72.453,28.996,6.617,36.026,17.293,8.874,32.974,6.534,41.000,40.773,18.961,21.070,17.349,21.498
56.000,24.254,71.234,30.149,6.753,39.562,16.930,10.146,35.352,7.196,41.000,44.336,20.424,20.475,21.579,23.774
57.000,22.237,63.116,25.124,6.656,35.729,15.829,10.681,33.017,7.152,41.000,36.409,22.046,20.744,23.875,23.492
58.000,23.017,63.733,25.235,7.592,37.424,16.775,12.934,34.989,6.350,41.000,35.846,20.836,21.412,23.165,26.647
59.000,19.483,59.809,23.597,6.513,34.351,14.687,11.801,33.815,6.254,41.000,33.690,20.824,20.574,23.629,23.514
60.000,20.847,62.991,24.422,7.613,35.891,16.573,12.884,36.342,5.880,41.000,36.745,22.583,21.981,24.474,23.297
61.000,19.230,59.309,22.617,6.872,33.279,15.369,12.066,35.874,6.016,41.000,33.148,21.068,18.328,22.109,22.371
62.000,21.678,59.076,24.924,8.084,33.065,16.401,12.307,36.556,5.966,41.000,31.542,22.729,20.659,24.070,22.601
63.000,23.257,63.321,28.381,8.002,36.146,17.063,14.163,37.644,5.732,41.000,33.378,22.182,20.919,25.405,24.970
64.000,21.418,58.179,25.424,7.394,33.268,17.872,13.057,35.767,5.892,41.000,32.493,23.241,20.908,24.747,23.038
65.000,21.563,60.472,27.464,6.433,31.794,16.963,13.251,36.376,5.499,41.000,33.093,22.877,20.825,25.704,23.050
66.000,21.404,61.155,29.684,6.618,34.323,19.371,12.967,36.305,6.513,41.000,32.277,23.073,22.817,24.174,24.661
67.000,23.301,64.904,30.103,6.818,32.909,18.857,14.768,38.339,5.719,41.000,31.128,22.317,23.284,23.651,23.281
68.000,20.003,59.698,28.285,5.949,33.314,18.527,11.940,36.807,5.036,41.000,27.270,21.360,20.559,21.920,21.513
69.000,24.442,65.593,34.297,7.269,34.743,25.471,14.847,40.959,5.807,41.000,30.624,21.385,21.083,23.091,24.931
70.000,24.428,71.246,39.720,6.788,37.527,24.478,14.297,40.024,6.756,41.000,30.945,22.418,22.029,27.098,27.088
71.000,22.913,70.714,37.280,5.414,29.884,23.813,12.970,31.396,5.218,41.000,31.752,18.379,20.586,23.041,23.547
72.000,21.868,70.390,39.199,5.386,32.438,24.700,11.955,34.028,5.161,41.000,27.328,17.566,21.613,23.028,24.781
73.000,22.169,74.514,44.690,5.603,34.826,27.494,11.419,31.863,5.148,41.000,29.411,15.499,18.966,23.345,24.260
74.000,21.903,71.454,45.798,6.253,34.920,31.248,10.974,34.143,6.688,41.000,29.933,15.692,18.821,23.169,25.118
75.000,25.229,76.002,55.867,7.881,40.247,35.058,12.260,40.048,6.493,41.000,32.980,15.367,22.004,27.340,31.913
76.000,24.437,82.742,61.483,8.173,40.643,34.512,11.958,37.416,6.835,41.000,35.232,14.523,18.888,31.426,34.096
77.000,26.014,88.548,66.756,10.317,42.732,33.609,14.309,35.775,6.650,41.000,38.376,14.975,19.951,40.451,39.087
78.000,27.567,87.296,70.274,11.257,46.202,29.436,16.193,40.148,7.475,41.000,40.303,18.039,22.304,44.758,44.524
79.000,30.416,93.063,74.392,13.031,42.039,28.417,16.854,41.696,9.203,41.000,42.150,19.526,21.300,55.149,45.804
80.000,32.267,94.768,70.055,11.512,38.745,23.617,17.325,44.615,12.249,41.000,48.305,21.087,20.216,55.026,41.947
81.000,36.394,94.579,64.790,9.086,34.503,20.584,15.936,41.378,15.224,41.000,56.739,23.281,22.303,48.577,36.406
82.000,34.023,88.283,61.841,7.504,26.126,18.797,14.598,35.302,17.049,41.000,55.574,19.256,21.272,36.358,27.010
83.000,36.758,81.270,57.807,6.918,26.407,17.998,13.395,37.428,19.822,41.000,56.479,22.549,21.944,34.319,21.979
84.000,37.913,76.073,53.874,5.593,24.984,17.564,13.555,30.682,20.590,41.000,58.029,19.497,24.676,34.773,19.897
