0.000,108.785,101.551,102.124,136.869,168.103,148.905,245.757,208.257,171.715,152.718,41.000,143.186,257.938,154.738,197.598
1.000,138.422,112.822,144.982,139.786,184.970,229.104,101.865,254.107,257.537,176.155,41.000,188.681,226.606,179.613,165.041
2.000,173.967,150.674,196.383,158.293,205.225,285.329,58.946,265.455,297.060,192.478,41.000,227.028,186.339,195.385,171.606
3.000,160.635,143.824,191.597,140.472,187.159,292.583,37.726,254.788,303.076,168.789,41.000,214.875,157.578,188.695,157.734
4.000,175.094,164.306,182.291,143.449,139.774,270.561,39.534,239.772,298.765,168.387,41.000,200.013,147.171,215.891,142.558
5.000,209.845,220.200,193.789,165.551,116.202,257.532,55.676,233.813,289.839,199.775,41.000,191.529,153.657,258.854,129.420
6.000,207.497,233.045,186.096,161.060,107.358,236.023,53.811,210.910,271.062,202.907,41.000,172.228,141.820,259.923,105.941
7.000,192.386,231.896,172.121,140.917,88.190,219.339,41.259,190.173,257.072,197.173,41.000,143.790,134.106,252.990,85.450
8.000,169.037,219.288,157.191,120.223,74.770,194.025,30.866,169.586,245.202,187.580,41.000,126.338,122.894,247.469,70.203
9.000,151.095,214.933,145.151,109.947,69.712,172.324,29.133,145.553,230.371,175.842,41.000,108.772,109.553,249.658,60.319
10.000,149.643,224.077,137.326,113.634,69.296,147.154,30.427,126.707,207.216,169.115,41.000,99.891,101.156,252.729,53.454
11.000,140.217,222.105,122.955,117.805,75.239,126.365,34.334,122.257,190.174,144.228,41.000,96.712,89.485,260.782,52.267
12.000,145.403,227.878,117.056,131.324,85.349,121.367,43.429,124.353,175.008,130.096,41.000,99.840,87.570,275.855,52.853
13.000,154.985,219.240,110.405,139.067,87.552,130.471,48.761,149.556,175.896,117.562,41.000,108.605,82.752,282.845,55.582
14.000,161.944,207.131,108.421,141.862,91.246,132.717,56.048,169.612,177.638,112.737,41.000,122.699,77.424,287.788,55.233
15.000,162.066,187.395,109.575,153.027,90.175,133.760,59.227,197.080,194.563,109.011,41.000,133.094,67.971,290.025,58.598
16.000,154.199,164.175,120.675,165.760,94.583,146.605,60.918,214.046,206.491,90.775,41.000,146.275,68.334,286.108,64.314
17.000,134.561,151.032,138.579,186.017,112.449,138.401,61.764,207.820,188.374,77.867,41.000,150.783,67.395,281.142,72.721
18.000,122.029,155.085,164.435,189.884,127.408,133.058,76.223,215.645,179.230,67.352,41.000,150.235,84.516,253.448,83.508
19.000,110.690,146.630,167.503,185.352,144.791,125.793,92.052,215.249,161.124,64.673,41.000,150.810,95.828,227.545,88.446
20.000,118.777,153.892,175.862,179.141,168.883,126.900,98.234,209.559,135.093,63.378,41.000,159.338,99.649,192.465,96.219
21.000,115.181,146.320,179.242,155.080,172.868,128.435,84.104,203.582,115.088,66.116,41.000,154.563,100.839,159.271,89.225
22.000,122.460,140.611,163.419,133.330,176.605,128.417,76.446,198.569,99.446,69.072,41.000,148.714,105.697,136.874,86.281
23.000,141.634,136.870,161.280,125.803,181.484,139.890,85.163,193.645,96.442,83.788,41.000,158.577,111.429,152.958,98.044
24.000,140.188,120.628,147.851,107.970,174.142,148.743,66.496,188.865,90.779,88.290,41.000,156.405,105.216,142.445,90.101
25.000,154.655,113.753,149.676,115.314,170.206,154.303,62.416,200.282,86.701,97.995,41.000,164.496,117.476,139.389,91.659
26.000,172.959,111.283,150.848,129.276,162.535,156.468,55.860,209.871,87.565,109.948,41.000,182.232,115.828,145.230,99.236
27.000,187.602,108.864,153.428,135.587,147.974,154.021,49.305,237.049,97.825,123.256,41.000,186.975,121.155,147.935,99.430
28.000,195.602,121.107,153.613,161.020,133.660,145.396,50.173,234.130,98.477,123.444,41.000,174.767,116.796,148.955,106.207
29.000,187.735,125.595,151.561,169.457,123.772,139.271,58.912,233.988,106.723,120.079,41.000,174.363,114.035,143.930,104.779
30.000,194.293,146.685,169.272,182.304,114.851,135.265,62.712,230.801,113.645,118.189,41.000,164.470,106.457,147.170,110.790
31.000,187.679,148.512,175.994,188.565,105.052,132.205,54.712,215.485,127.039,114.645,41.000,147.847,89.948,153.483,111.963
32.000,141.557,130.819,144.500,154.867,87.226,99.958,53.824,177.175,128.368,98.597,41.000,112.188,86.302,153.324,113.311
33.000,119.775,134.471,142.798,137.019,87.432,69.672,52.207,171.677,133.752,100.121,41.000,94.481,99.808,177.257,119.260
34.000,105.101,147.193,136.455,131.330,86.800,53.182,56.846,157.623,134.040,99.331,41.000,86.841,111.935,177.893,113.856
35.000,103.472,154.768,131.593,123.918,83.493,57.090,53.420,140.925,127.450,100.662,41.000,79.501,103.595,180.751,109.445
36.000,99.063,151.186,123.050,121.690,79.446,58.743,48.938,139.393,126.681,97.516,41.000,80.644,105.423,177.116,106.612
37.000,97.892,148.385,121.618,115.768,79.565,55.582,53.674,137.182,120.778,95.854,41.000,81.007,105.834,179.707,102.344
38.000,93.968,143.673,120.688,110.285,80.546,60.387,54.801,133.303,118.414,94.344,41.000,82.456,102.954,186.642,100.665
39.000,97.532,144.485,118.902,107.933,77.190,57.588,56.443,131.658,107.544,94.609,41.000,82.212,110.433,189.620,106.156
40.000,96.229,140.251,117.210,108.098,76.483,61.499,59.451,129.852,106.832,92.744,41.000,86.153,110.012,191.861,101.042
41.000,96.898,136.031,117.403,106.754,73.840,58.281,57.335,131.374,103.984,89.307,41.000,87.269,109.591,193.432,102.180
42.000,99.702,129.581,117.244,99.267,72.215,61.430,52.579,130.489,96.456,89.549,41.000,88.014,106.631,200.530,105.039
43.000,98.480,130.071,120.022,101.834,76.987,65.802,58.524,125.586,89.719,87.178,41.000,94.532,105.140,196.794,107.084
44.000,99.061,121.856,121.556,95.993,71.123,66.012,53.091,126.401,89.060,86.848,41.000,93.456,105.108,208.801,109.457
45.000,101.158,118.078,124.034,96.394,68.453,64.249,52.002,122.904,85.433,85.550,41.000,98.083,105.335,206.469,110.954
46.000,98.678,114.600,124.049,89.048,66.939,63.850,52.692,125.003,85.964,84.212,41.000,96.072,102.892,204.283,111.812
47.000,100.737,109.907,123.879,85.228,64.588,60.482,50.231,125.719,82.360,83.605,41.000,93.595,101.541,203.428,110.815
48.000,99.814,106.938,130.995,84.667,65.140,71.753,45.635,117.582,83.315,84.861,41.000,100.776,90.813,206.282,114.144
49.000,101.451,104.765,132.296,78.427,63.391,66.239,44.029,122.360,80.172,84.708,41.000,99.916,97.081,200.120,116.052
50.000,98.921,103.670,133.145,76.309,62.420,69.719,43.103,117.947,86.556,86.095,41.000,102.080,92.279,202.528,116.859
51.000,101.520,105.156,139.692,72.474,61.029,65.869,44.908,117.752,81.469,88.755,41.000,100.960,87.111,202.644,118.572
52.000,100.531,99.991,136.774,64.930,60.362,66.928,40.156,115.910,80.673,87.453,41.000,98.013,86.704,199.003,117.707
53.000,98.596,100.821,138.945,64.354,59.221,62.510,43.733,111.604,77.861,87.494,41.000,100.249,87.000,191.617,120.152
54.000,100.479,103.026,143.151,63.225,59.111,66.378,43.240,113.220,83.591,90.926,41.000,102.908,87.560,193.943,122.855
55.000,100.865,100.280,141.106,57.178,56.968,66.396,40.681,114.448,81.128,91.130,41.000,102.291,83.550,186.914,123.075
56.000,102.686,105.969,146.087,59.145,57.329,67.571,44.595,113.481,84.689,90.488,41.000,103.126,82.369,186.291,126.417
57.000,104.425,99.793,146.276,53.835,56.681,71.919,39.271,113.715,87.074,91.444,41.000,106.545,82.778,187.732,127.095
58.000,103.220,103.685,146.687,55.028,58.608,71.712,42.728,110.645,84.920,89.859,41.000,103.072,79.680,178.886,126.834
59.000,101.721,101.685,148.240,54.254,60.550,75.188,42.213,114.422,88.872,91.533,41.000,106.481,79.320,175.273,130.698
60.000,104.578,107.610,146.900,53.339,60.610,78.074,45.867,113.591,89.059,91.069,41.000,103.872,80.893,172.215,133.691
61.000,104.523,104.535,148.149,52.151,63.020,86.570,45.036,116.728,92.354,90.208,41.000,106.235,78.569,168.276,137.012
62.000,110.824,110.857,151.477,56.014,65.202,91.512,47.778,120.640,96.733,89.796,41.000,111.991,78.320,167.064,138.505
63.000,108.692,113.049,150.849,52.883,67.606,95.259,51.412,122.208,99.556,89.758,41.000,110.523,78.703,157.910,139.670
64.000,114.390,113.554,151.418,54.004,70.267,104.898,50.525,126.775,105.007,89.841,41.000,116.443,74.610,159.357,139.709
65.000,116.590,120.576,152.024,53.616,71.888,110.737,54.125,127.935,110.860,87.706,41.000,116.680,68.957,155.250,142.912
66.000,117.009,128.452,155.998,54.151,75.199,117.866,56.381,129.879,114.101,89.394,41.000,118.115,67.114,155.172,144.934
67.000,114.254,127.590,154.925,49.809,71.021,117.265,52.580,132.798,117.552,87.981,41.000,114.617,64.026,152.481,147.013
68.000,112.940,134.847,158.393,50.739,71.280,108.815,53.312,135.729,121.070,87.403,41.000,110.405,63.877,153.958,149.178
69.000,115.658,137.193,158.683,48.042,67.972,121.932,49.546,134.415,134.715,91.752,41.000,110.615,52.838,157.675,146.271
70.000,114.203,136.214,157.812,44.071,62.330,108.991,43.309,137.001,136.150,90.391,41.000,101.721,53.293,162.649,146.273
71.000,114.434,138.180,158.350,43.108,59.685,115.049,37.866,128.234,146.968,92.596,41.000,98.314,44.589,164.913,145.308
72.000,112.958,133.477,151.806,39.276,60.593,108.476,35.776,125.966,144.716,88.689,41.000,91.195,41.470,159.376,142.966
73.000,119.968,129.495,145.836,36.021,59.666,124.252,29.426,126.688,154.829,93.670,41.000,92.104,37.919,165.833,142.641
74.000,120.313,130.195,141.894,35.646,61.028,126.291,27.481,118.442,158.867,91.450,41.000,91.702,31.371,162.407,138.553
75.000,118.811,126.546,138.381,35.354,57.079,123.932,26.334,121.670,164.645,95.635,41.000,87.770,33.768,164.792,139.961
76.000,115.741,125.794,133.272,34.091,60.301,127.912,26.988,123.819,170.915,94.370,41.000,87.485,34.867,161.511,140.403
77.000,122.341,135.016,138.111,38.267,63.403,140.310,28.680,126.516,182.034,103.062,41.000,93.132,34.603,163.291,144.417
78.000,126.361,125.428,136.734,39.289,63.432,141.297,30.080,134.097,184.937,102.573,41.000,97.393,40.186,165.256,147.714
79.000,129.516,123.592,135.683,40.310,67.659,142.821,33.729,144.489,191.662,102.863,41.000,101.900,47.429,165.431,152.831
80.000,130.834,121.821,135.822,40.245,69.997,141.355,36.070,152.613,195.871,97.609,41.000,104.186,48.879,165.347,156.104
81.000,132.868,115.182,132.445,38.478,73.618,145.674,35.877,157.234,195.104,94.718,41.000,109.349,51.668,165.559,160.287
82.000,136.854,97.097,126.590,35.446,73.483,157.324,31.068,156.892,192.515,79.477,41.000,112.529,44.027,167.490,157.459
83.000,127.231,97.059,120.187,33.538,75.341,135.022,38.673,164.338,187.029,66.757,41.000,107.258,49.506,166.322,158.626
84.000,116.760,92.213,118.929,34.126,68.378,138.122,36.179,166.200,190.727,69.424,41.000,104.632,52.075,171.787,159.653
85.000,113.457,103.875,122.554,40.447,67.133,138.755,38.332,170.824,192.729,79.185,41.000,105.024,59.640,178.788,166.389
86.000,114.533,122.597,131.616,49.448,64.549,135.003,44.621,172.003,196.003,89.680,41.000,101.852,66.259,178.993,166.783
87.000,124.837,123.522,136.117,51.843,65.312,136.682,45.660,176.112,191.392,95.275,41.000,104.475,67.083,181.197,165.845
88.000,121.577,114.054,134.771,49.554,70.135,140.253,44.564,171.439,187.332,89.163,41.000,114.602,67.795,177.804,166.613
89.000,129.407,115.198,135.070,51.439,81.017,153.831,43.402,173.401,185.540,91.871,41.000,127.441,66.435,173.524,165.979
90.000,124.624,108.040,134.030,47.594,84.645,153.702,41.581,170.609,182.885,86.345,41.000,132.528,63.992,171.856,157.280
91.000,116.315,96.923,126.425,41.563,83.126,151.438,35.275,170.931,179.281,80.896,41.000,132.355,58.303,167.667,150.849
92.000,117.489,98.474,127.791,45.405,91.106,146.627,42.688,181.206,175.614,82.578,41.000,146.035,70.832,162.083,151.891
93.000,116.226,106.273,133.131,51.158,81.254,139.528,42.928,183.375,174.213,92.286,41.000,137.621,78.245,163.285,154.846
94.000,121.908,105.532,140.189,56.071,83.808,137.120,44.355,191.000,180.505,97.374,41.000,141.054,84.597,164.890,153.763
95.000,128.160,112.486,143.498,62.703,86.902,141.177,45.926,187.240,173.508,95.780,41.000,147.967,81.002,164.496,153.255
96.000,131.052,101.980,146.278,62.323,92.070,144.847,41.398,190.338,176.692,90.222,41.000,152.514,78.597,163.020,147.737
97.000,128.139,95.732,142.378,56.100,90.691,147.200,35.865,183.934,175.726,78.482,41.000,157.551,65.523,161.914,136.239
98.000,124.245,90.705,130.361,48.808,92.150,144.319,34.370,177.643,168.769,67.402,41.000,156.995,56.181,154.744,122.726
99.000,117.745,97.129,131.008,48.327,94.846,141.139,45.357,176.317,165.922,58.774,41.000,157.296,50.459,151.852,119.937
100.000,109.667,105.410,135.749,55.722,93.164,141.938,52.372,176.536,159.850,65.990,41.000,159.322,61.282,149.072,142.920
101.000,122.216,115.512,142.543,65.180,88.725,147.938,50.171,179.901,161.662,81.873,41.000,155.975,69.747,160.294,158.580
102.000,139.660,126.036,148.773,76.250,80.620,160.078,51.650,176.175,158.754,84.339,41.000,160.207,63.989,165.031,160.727
103.000,137.359,114.814,149.302,74.405,85.082,156.816,49.335,178.157,157.150,85.663,41.000,164.948,65.737,157.800,157.753
104.000,139.434,116.113,150.307,72.951,85.555,160.619,46.683,169.517,149.974,87.723,41.000,166.472,60.675,150.894,150.587
105.000,134.858,108.860,149.763,72.859,81.566,151.717,44.564,171.643,140.996,85.197,41.000,160.844,66.292,148.999,143.808
106.000,130.661,100.438,150.825,74.525,87.528,146.794,46.638,174.515,139.144,89.390,41.000,166.887,77.243,147.878,142.153
107.000,128.464,98.572,153.529,76.395,88.680,141.944,50.633,173.974,136.850,85.730,41.000,168.713,80.182,141.647,138.753
108.000,128.497,105.286,157.199,81.910,92.565,143.919,54.858,174.109,138.327,87.365,41.000,174.255,78.732,146.772,137.765
109.000,118.289,99.745,146.792,72.716,90.299,135.493,51.136,171.199,136.127,81.379,41.000,163.962,69.846,141.456,126.402
110.000,112.388,104.322,145.647,70.998,90.738,135.920,54.128,166.846,124.808,74.364,41.000,162.086,61.089,140.100,124.006
111.000,106.915,96.597,140.297,68.900,88.035,133.301,50.168,166.346,118.622,76.111,41.000,159.668,60.695,136.888,123.264
112.000,104.054,109.799,143.097,76.987,89.780,129.235,53.589,161.487,106.619,79.473,41.000,159.452,64.147,134.555,126.652
113.000,112.357,117.334,147.456,86.359,95.510,133.745,51.324,161.798,102.779,85.729,41.000,168.564,71.519,135.867,137.457
114.000,126.916,131.764,150.187,97.682,93.357,140.217,48.011,159.419,99.955,94.745,41.000,172.087,68.538,140.806,143.406
115.000,141.439,131.554,151.317,103.316,96.353,148.515,46.705,165.346,104.455,100.402,41.000,177.186,72.987,141.413,143.506
116.000,142.992,123.552,153.134,98.674,91.919,143.290,42.352,161.718,100.434,99.298,41.000,178.188,69.900,135.703,141.010
117.000,138.386,119.816,147.938,95.290,99.718,138.004,43.534,166.480,101.639,95.204,41.000,175.092,74.495,131.197,136.983
118.000,139.331,110.705,145.224,91.164,90.053,139.229,36.685,167.282,104.801,98.412,41.000,171.488,69.181,132.501,134.666
119.000,136.875,107.423,144.249,90.855,96.429,136.029,36.806,169.755,106.440,94.121,41.000,173.223,73.638,125.511,129.642
120.000,129.482,99.740,145.945,85.849,97.501,130.084,36.153,172.395,103.998,92.911,41.000,169.830,76.317,130.340,129.083
